customer_id,account_number,first_name,last_name,email,phone,aadhaar,pan,date_of_birth,address,city,state,pin_code,country,occupation,annual_income,marital_status,education,credit_score,account_balance,credit_default,housing_loan,personal_loan,kyc_status,account_type,account_opened_date,last_transaction_date
IND003930,2880721450,Kavita,Reddy,kavita.reddy539@gmail.com,+918923593406,6049 4681 5622,GWLRM3210D,1960-03-30,"09/438
Krishnan Marg",Jaipur,Telangana,760698,India,"Designer, interior/spatial",1318281,Divorced,10th,836,847877.07,no,yes,no,VERIFIED,SALARY,2022-03-11,2026-01-21
IND003931,8879737165,Arjun,Joshi,arjun.joshi591@gmail.com,+919230517783,6770 5935 2152,PYGFG5833U,1981-02-28,"H.No. 92
Subramaniam Path",Kolkata,Karnataka,449679,India,Physiotherapist,1345100,Married,Professional,773,73245.74,no,no,no,VERIFIED,SAVINGS,2018-12-12,2026-02-17
IND003932,9455010381,Pooja,Singh,pooja.singh951@gmail.com,+917724818514,7571 3484 1522,UUUNZ2669S,1977-07-31,"69, Cheema Street",Lucknow,Tamil Nadu,948368,India,Customer service manager,2144579,Divorced,Professional,741,122560.78,no,no,no,VERIFIED,SALARY,2021-09-15,2026-02-11
IND003933,5849628696,Anjali,Reddy,anjali.reddy732@gmail.com,+918170712442,8994 9553 5734,GBAVZ6522W,1995-02-11,"34, Madan Marg",Delhi,Maharashtra,587004,India,Trading standards officer,1910728,Divorced,12th,717,150686.65,no,no,no,VERIFIED,SALARY,2018-12-15,2026-02-12
IND003934,8132959280,Rajesh,Rao,rajesh.rao938@gmail.com,+919550428836,8528 9972 7319,UDERY7643A,1948-11-14,"23
Date Ganj",Pune,Maharashtra,325043,India,Food technologist,2437688,Married,12th,884,125185.45,no,yes,no,PENDING,SALARY,2023-06-17,2026-02-10
IND003935,2384233306,Kavita,Iyer,kavita.iyer406@gmail.com,+918688000654,7679 4725 1028,HCPVE2891D,1972-03-16,"H.No. 514, Sethi",Ahmedabad,West Bengal,271757,India,Nature conservation officer,2845217,Divorced,12th,584,385807.74,no,yes,no,PENDING,SAVINGS,2017-08-13,2026-02-16
IND003936,7998610782,Rahul,Malhotra,rahul.malhotra59@gmail.com,+919291063127,4075 4138 8095,VMVNM7486Y,1948-06-01,"62/88
Shukla Marg",Mumbai,Karnataka,510641,India,"Scientist, product/process development",564008,Divorced,Graduate,831,946351.92,yes,no,yes,VERIFIED,SAVINGS,2025-01-05,2026-02-12
IND003937,7701574518,Anjali,Nair,anjali.nair367@gmail.com,+917894781874,9185 9130 8867,HJDOJ1163I,1987-01-23,"H.No. 49, Walia Road",Pune,Rajasthan,187377,India,Advertising account executive,3242174,Married,Professional,607,96520.58,yes,yes,no,PENDING,SAVINGS,2020-04-26,2026-02-07
IND003938,4693987286,Sanjay,Reddy,sanjay.reddy917@gmail.com,+919327060511,1306 5347 7893,QXSTB1847Z,1950-10-24,"56/13
Deshpande Road",Hyderabad,Uttar Pradesh,659682,India,Art gallery manager,3924805,Divorced,Post Graduate,795,752639.09,yes,yes,no,VERIFIED,SALARY,2025-09-08,2026-02-16
IND003939,9773097468,Arjun,Nair,arjun.nair718@gmail.com,+919072695257,2763 8581 6371,WFJOX7988T,1960-08-23,"H.No. 838, Bhat Nagar",Chennai,Telangana,956666,India,Nutritional therapist,4929482,Divorced,10th,627,-42421.24,no,yes,no,PENDING,CURRENT,2025-12-28,2026-01-30
IND003940,8189126196,Amit,Verma,amit.verma560@gmail.com,+918867102011,2917 4077 5567,OMCZK5816A,1963-05-14,"91
Roy Street",Bangalore,Maharashtra,213033,India,"Engineer, electronics",1870070,Single,10th,698,201579.02,yes,yes,no,VERIFIED,SAVINGS,2024-07-16,2026-02-13
IND003941,5298612232,Deepika,Joshi,deepika.joshi474@gmail.com,+919059850736,3503 3588 5894,GHSAM6172X,1986-02-19,"98/012, Sura Street",Jaipur,Tamil Nadu,763528,India,Air broker,1627885,Married,12th,598,-29347.87,yes,yes,no,VERIFIED,SAVINGS,2017-06-11,2026-02-08
IND003942,9664835860,Arjun,Singh,arjun.singh451@gmail.com,+919642196303,1971 1562 4434,BFFIU3713O,1959-10-10,"52/00, Dara Street",Hyderabad,Telangana,201441,India,TEFL teacher,3610644,Widowed,12th,622,875952.04,yes,yes,yes,VERIFIED,CURRENT,2017-10-29,2026-02-07
IND003943,8411996812,Sanjay,Agarwal,sanjay.agarwal928@gmail.com,+917274771665,6836 3257 4846,LQREX9215A,1955-06-23,"H.No. 336, Sane Ganj",Jaipur,Telangana,176961,India,Broadcast engineer,1388721,Divorced,12th,820,445047.19,yes,yes,no,PENDING,SALARY,2021-02-01,2026-01-21
IND003944,1134200210,Sneha,Patel,sneha.patel476@gmail.com,+919303467620,5106 2327 3402,SGGPF8315J,1985-07-15,"H.No. 270, Das Street",Chennai,Gujarat,810943,India,Community education officer,2222624,Divorced,Graduate,558,691421.26,no,yes,no,VERIFIED,SALARY,2025-06-25,2026-02-18
IND003945,2769752398,Rahul,Reddy,rahul.reddy240@gmail.com,+917034232195,2461 2213 3766,AKDII9514I,2007-05-31,"20
Chand Zila",Ahmedabad,Karnataka,587467,India,Writer,4449881,Divorced,Post Graduate,586,-18760.68,yes,no,yes,PENDING,SALARY,2022-01-19,2026-02-19
IND003946,5814632803,Sanjay,Verma,sanjay.verma498@gmail.com,+919365025699,9539 7020 1309,LZVDQ1002Z,1946-05-17,"H.No. 775, Zacharia Marg",Chennai,Rajasthan,150634,India,Teaching laboratory technician,1020089,Married,10th,740,939469.99,yes,no,yes,PENDING,SAVINGS,2016-05-15,2026-01-21
IND003947,1313250942,Neha,Iyer,neha.iyer493@gmail.com,+919989291614,9597 3486 4045,FGJFH3719E,1992-09-18,"19/176, Upadhyay Path",Chennai,Telangana,137032,India,"Engineer, petroleum",4163933,Single,10th,643,355448.6,yes,yes,yes,VERIFIED,CURRENT,2019-02-06,2026-02-04
IND003948,7236615913,Amit,Agarwal,amit.agarwal967@gmail.com,+917961117389,7802 3429 3226,GSQFP1920A,2002-12-23,"34/38
Bhandari Chowk",Hyderabad,West Bengal,546031,India,Microbiologist,1504062,Divorced,12th,842,456020.25,yes,no,yes,VERIFIED,CURRENT,2017-05-16,2026-02-05
IND003949,8424607489,Neha,Singh,neha.singh162@gmail.com,+919831055912,1643 8776 6630,ZEFOP6606Q,1964-07-05,"H.No. 69
Bhandari Zila",Chennai,Uttar Pradesh,997369,India,"Psychologist, occupational",4748604,Widowed,10th,694,195194.41,no,no,yes,VERIFIED,CURRENT,2017-02-18,2026-02-16
IND003950,1229308780,Pooja,Mehta,pooja.mehta129@gmail.com,+919240543467,9837 5828 1798,IYJNL8092K,1975-11-29,"728, Zachariah Street",Ahmedabad,Tamil Nadu,667442,India,Amenity horticulturist,2328208,Widowed,Post Graduate,849,87619.99,yes,no,no,PENDING,SAVINGS,2020-06-19,2026-01-23
IND003951,4895374508,Kavita,Kumar,kavita.kumar486@gmail.com,+918436201847,8851 2049 9853,ENNVD8781B,1948-04-22,"80/834, Rege",Delhi,Delhi,767746,India,Clothing/textile technologist,2179140,Widowed,12th,727,185245.45,yes,no,no,VERIFIED,SALARY,2019-03-06,2026-01-30
IND003952,5392249070,Amit,Kumar,amit.kumar979@gmail.com,+918350722423,4783 6815 5443,QFPCY7233R,1956-07-20,"00, Vasa Path",Lucknow,Karnataka,166369,India,Tourism officer,2232572,Married,Professional,731,50083.58,no,no,yes,VERIFIED,SALARY,2019-10-16,2026-01-29
IND003953,6281758522,Vikram,Mehta,vikram.mehta125@gmail.com,+917830962081,5878 7071 8885,BRDPP6178V,1963-03-12,"32/52, Handa Chowk",Jaipur,Telangana,405548,India,"Designer, multimedia",2053894,Married,Post Graduate,695,879502.77,no,no,no,VERIFIED,SAVINGS,2022-04-11,2026-01-28
IND003954,8005795317,Neha,Gupta,neha.gupta427@gmail.com,+917438737232,4940 1033 2015,WLNHI8413I,1989-09-30,"131, Kamdar Zila",Bangalore,Telangana,661796,India,"Psychologist, sport and exercise",1586658,Married,Graduate,841,587399.89,no,no,no,VERIFIED,CURRENT,2025-09-24,2026-02-06
IND003955,4973407174,Rahul,Malhotra,rahul.malhotra791@gmail.com,+918351999756,9975 8964 1463,ZIQZB7232B,1994-07-06,"832
Koshy Marg",Chennai,West Bengal,590919,India,Aid worker,1803093,Divorced,Graduate,859,968695.35,yes,yes,yes,VERIFIED,SALARY,2017-11-11,2026-01-25
IND003956,3581390593,Amit,Sharma,amit.sharma307@gmail.com,+918711080329,9932 5853 1727,ZQWSJ1033T,1972-06-02,"11/67
Jha Circle",Pune,Tamil Nadu,307068,India,Control and instrumentation engineer,2520505,Widowed,Graduate,800,603771.57,no,no,yes,PENDING,SALARY,2016-04-03,2026-01-29
IND003957,6565135289,Deepika,Verma,deepika.verma943@gmail.com,+919229239572,4182 2183 5852,BSDVU8244D,1966-11-27,"H.No. 38, Vohra Marg",Bangalore,Tamil Nadu,606449,India,Furniture conservator/restorer,1766736,Widowed,10th,670,759795.44,yes,no,no,VERIFIED,CURRENT,2019-01-06,2026-02-10
IND003958,1602822057,Sneha,Singh,sneha.singh637@gmail.com,+918846970342,9025 8641 6313,BNGXX8852U,1975-03-31,"H.No. 220, Mangat",Kolkata,Telangana,888773,India,Hydrographic surveyor,1758818,Divorced,Graduate,684,553661.27,yes,no,yes,VERIFIED,CURRENT,2017-07-23,2026-02-13
IND003959,1686774953,Arjun,Rao,arjun.rao581@gmail.com,+917331316369,4223 7371 9087,OJHIV2720U,1991-10-21,"040
Sule Path",Kolkata,Tamil Nadu,494585,India,"Engineer, civil (consulting)",3997596,Single,Post Graduate,885,-39099.54,no,no,no,VERIFIED,SALARY,2017-06-16,2026-02-19
IND003960,4548734919,Pooja,Singh,pooja.singh69@gmail.com,+917965598913,4392 5800 4718,XMSJM5731L,1980-08-27,"H.No. 050
Edwin Chowk",Pune,Tamil Nadu,369677,India,IT consultant,3354481,Single,10th,704,-18706.24,no,no,no,PENDING,CURRENT,2016-03-07,2026-02-15
IND003961,1022819890,Amit,Malhotra,amit.malhotra315@gmail.com,+919480667877,5337 2077 2826,KETSF7600J,1962-10-17,"846
Kapoor Chowk",Mumbai,Tamil Nadu,152763,India,Biomedical engineer,4971314,Divorced,10th,559,976819.0,no,no,yes,VERIFIED,SAVINGS,2020-02-04,2026-02-14
IND003962,6377182387,Rajesh,Singh,rajesh.singh370@gmail.com,+919355276943,9128 9612 8234,ZJUXO8074Q,1979-06-14,"79
Bakshi Chowk",Mumbai,Gujarat,189740,India,Actor,2322982,Married,Professional,831,863102.75,no,yes,yes,PENDING,SAVINGS,2025-08-25,2026-02-01
IND003963,3684805604,Priya,Agarwal,priya.agarwal618@gmail.com,+919398018855,3612 9510 4844,QAYWI2803N,1946-10-01,"44
Gara Nagar",Delhi,Telangana,579208,India,"Sales professional, IT",3773209,Widowed,10th,808,403086.79,yes,no,no,PENDING,CURRENT,2020-02-02,2026-02-05
IND003964,1939816277,Arjun,Reddy,arjun.reddy846@gmail.com,+919508754835,9060 5629 5059,MEPZD5211Z,1967-06-09,"H.No. 727, Karan Street",Lucknow,Delhi,760117,India,"Therapist, nutritional",4417245,Married,12th,626,989367.87,yes,yes,no,PENDING,CURRENT,2023-09-01,2026-02-01
IND003965,7451963645,Sanjay,Joshi,sanjay.joshi214@gmail.com,+919078961521,5062 9661 2741,YZJSW7562F,1994-06-25,"29/01, Dalal Circle",Bangalore,Telangana,756134,India,"Conservator, furniture",2775896,Single,12th,588,348606.06,no,no,no,VERIFIED,SALARY,2016-04-27,2026-02-07
IND003966,7580546067,Sneha,Reddy,sneha.reddy130@gmail.com,+918296343682,9721 3165 3960,FSIHE3658W,1952-06-25,"134, Kala Nagar",Bangalore,Rajasthan,899052,India,"Engineer, building services",1213379,Single,Graduate,615,167876.11,no,no,yes,VERIFIED,SALARY,2022-08-29,2026-02-15
IND003967,1262734013,Priya,Agarwal,priya.agarwal812@gmail.com,+917159150396,7028 5611 1203,KQEPV2091I,1947-04-02,"90/50, Doshi Street",Jaipur,Maharashtra,373731,India,Architectural technologist,1253413,Widowed,Professional,579,315664.48,yes,yes,no,VERIFIED,SAVINGS,2022-12-18,2026-02-05
IND003968,5935368147,Vikram,Gupta,vikram.gupta321@gmail.com,+918194907086,7395 1917 7609,PTFNQ9971Q,1949-07-05,"74/711, Bakshi Chowk",Pune,Telangana,361061,India,"Nurse, learning disability",2780944,Divorced,Professional,554,551582.65,no,yes,yes,VERIFIED,SALARY,2020-10-03,2026-02-16
IND003969,6849042987,Rohan,Agarwal,rohan.agarwal54@gmail.com,+919817286707,4295 8252 7570,VZJXP9414S,1969-01-25,"68/86
Rau Ganj",Ahmedabad,Delhi,339132,India,Chartered public finance accountant,2252028,Single,10th,795,265423.72,yes,no,yes,VERIFIED,SAVINGS,2018-12-02,2026-02-02
IND003970,3304186532,Anil,Gupta,anil.gupta960@gmail.com,+918571578635,9204 8809 9102,MMGDN2210V,2001-08-01,"90, Ravel Road",Mumbai,Uttar Pradesh,821143,India,Human resources officer,3969516,Divorced,10th,740,844260.37,yes,no,no,PENDING,SAVINGS,2025-05-17,2026-01-24
IND003971,2374673060,Kavita,Reddy,kavita.reddy11@gmail.com,+918711948580,2463 3897 6488,EBMBK8354T,1961-11-28,"01/14, Sarkar Path",Delhi,Telangana,383885,India,Optometrist,1345135,Married,10th,700,477822.92,no,yes,no,VERIFIED,CURRENT,2024-08-21,2026-02-09
IND003972,2726367704,Kavita,Mehta,kavita.mehta354@gmail.com,+918806550043,1535 8856 4958,OOCYD9303R,1976-10-05,"19
Bhattacharyya Path",Pune,Karnataka,777770,India,"Geologist, wellsite",2414437,Married,10th,713,796658.31,yes,yes,no,VERIFIED,SAVINGS,2025-09-27,2026-02-09
IND003973,3745339996,Amit,Sharma,amit.sharma927@gmail.com,+919478865766,5133 2740 8323,HPYWD5693U,1995-05-06,"H.No. 709, Subramanian Street",Kolkata,Tamil Nadu,821443,India,Chief Marketing Officer,1851670,Single,Graduate,561,114236.42,yes,yes,yes,VERIFIED,SALARY,2023-10-16,2026-02-10
IND003974,8363224321,Kavita,Joshi,kavita.joshi991@gmail.com,+919203466782,7891 4080 7100,KOVYU9076X,1965-12-28,"H.No. 770
Wagle Street",Hyderabad,Gujarat,372571,India,"Designer, ceramics/pottery",1879580,Widowed,12th,855,694129.17,no,yes,yes,VERIFIED,SALARY,2019-08-20,2026-02-16
IND003975,9337324575,Amit,Patel,amit.patel597@gmail.com,+918889947646,4111 7480 7564,LIAXX9604B,1945-06-04,"53/478
Kannan Street",Delhi,Maharashtra,391980,India,Psychiatrist,1954198,Widowed,Graduate,643,377785.63,no,yes,no,VERIFIED,CURRENT,2018-06-13,2026-02-05
IND003976,9784650240,Sneha,Mehta,sneha.mehta2@gmail.com,+918548202721,5535 9590 2514,HNVYU6661N,2003-10-20,"20/959, Lata Street",Mumbai,Gujarat,534169,India,"Geologist, wellsite",3181475,Widowed,Post Graduate,752,201323.82,yes,yes,yes,VERIFIED,CURRENT,2025-01-19,2026-02-17
IND003977,6975929952,Sneha,Iyer,sneha.iyer430@gmail.com,+919620333201,9211 8566 6139,DXVWY6077X,1982-12-13,"587
Karnik Street",Hyderabad,West Bengal,375144,India,Dramatherapist,3620341,Single,Post Graduate,644,908918.69,yes,yes,no,VERIFIED,SALARY,2019-05-16,2026-01-31
IND003978,8508584390,Rahul,Patel,rahul.patel357@gmail.com,+918307468976,8089 7564 7606,FNJRS8858G,1987-12-01,"70/240
Dara",Ahmedabad,Maharashtra,209830,India,Teaching laboratory technician,1850316,Married,10th,865,660556.05,no,no,no,VERIFIED,CURRENT,2024-09-10,2026-02-09
IND003979,2539021227,Neha,Iyer,neha.iyer713@gmail.com,+918675620768,1336 7711 5593,SMUED8909N,1990-06-16,"984
Dhar Marg",Lucknow,Gujarat,863145,India,"Social research officer, government",4529678,Widowed,10th,830,68753.07,yes,no,yes,VERIFIED,SAVINGS,2021-01-01,2026-02-02
IND003980,7813844532,Sneha,Mehta,sneha.mehta488@gmail.com,+917743360848,9115 1825 5348,CMRJB7520V,1954-05-07,"983
Sengupta Path",Jaipur,Delhi,998783,India,"Nurse, learning disability",3356076,Widowed,12th,767,199680.9,no,yes,yes,PENDING,SAVINGS,2022-01-13,2026-01-27
IND003981,8632155089,Rajesh,Joshi,rajesh.joshi15@gmail.com,+917146209210,7456 6204 2840,DNQYA4618D,1993-06-17,"18/86, Jain Chowk",Hyderabad,Tamil Nadu,192612,India,Dietitian,2278998,Widowed,Graduate,879,565672.92,no,yes,yes,PENDING,CURRENT,2018-10-13,2026-02-12
IND003982,3352792637,Rahul,Reddy,rahul.reddy674@gmail.com,+917107335177,7954 4143 5034,DKVBN8908T,1962-01-29,"340
Rau Marg",Mumbai,Karnataka,538186,India,"Designer, industrial/product",2579701,Married,10th,898,420270.14,yes,yes,yes,VERIFIED,SALARY,2017-02-05,2026-01-26
IND003983,4802889748,Deepika,Joshi,deepika.joshi795@gmail.com,+917686742769,8380 1418 9556,HSOXD6445G,1973-02-08,"340
Deep Zila",Ahmedabad,Tamil Nadu,626204,India,Contracting civil engineer,4088330,Single,12th,707,934396.1,yes,yes,no,VERIFIED,SALARY,2017-09-12,2026-02-08
IND003984,8538018869,Pooja,Nair,pooja.nair355@gmail.com,+917607750896,3502 7095 9153,NWXKA1671X,1972-03-31,"H.No. 52, Cherian Marg",Delhi,Rajasthan,391372,India,Oncologist,2630821,Single,Graduate,630,865992.34,yes,no,no,VERIFIED,SALARY,2019-01-19,2026-02-15
IND003985,6761876656,Kavita,Agarwal,kavita.agarwal845@gmail.com,+918087094714,2969 8304 4406,VFCUL5692J,1983-01-06,"335
Babu Chowk",Mumbai,Maharashtra,720243,India,Herpetologist,4959729,Widowed,Graduate,607,490614.9,no,yes,yes,VERIFIED,SAVINGS,2020-10-30,2026-02-02
IND003986,4156122178,Rohan,Mehta,rohan.mehta294@gmail.com,+919356568586,9450 8545 2246,ANSKW7393F,1969-11-23,"14/344
Basak Street",Jaipur,Gujarat,979126,India,Careers adviser,943334,Divorced,Post Graduate,727,752277.69,yes,no,no,VERIFIED,SAVINGS,2017-12-05,2026-02-12
IND003987,3991713705,Pooja,Iyer,pooja.iyer535@gmail.com,+917371926923,4812 1463 7160,DFCFN9286H,1968-03-30,"44/95
Rege Chowk",Ahmedabad,Tamil Nadu,268362,India,Homeopath,2105392,Single,Professional,773,396887.63,yes,yes,no,PENDING,SALARY,2018-12-21,2026-01-24
IND003988,8075091737,Vikram,Rao,vikram.rao886@gmail.com,+918529791451,4975 2608 2748,AEZSA4382M,1988-02-17,"463
Bhakta Circle",Lucknow,West Bengal,626798,India,Medical technical officer,2613833,Single,Post Graduate,708,78252.76,yes,no,no,VERIFIED,SAVINGS,2017-05-28,2026-01-28
IND003989,4591855733,Anil,Joshi,anil.joshi78@gmail.com,+917451475192,4541 4034 8186,RVLUR4042C,1987-08-09,"H.No. 647, Chadha",Ahmedabad,Maharashtra,544591,India,Food technologist,1638646,Widowed,10th,615,353802.6,no,yes,yes,PENDING,SAVINGS,2022-09-23,2026-02-03
IND003990,5992475489,Amit,Agarwal,amit.agarwal958@gmail.com,+919642306684,9915 9159 3298,JSKQB8046T,1957-04-03,"473
Chhabra Path",Kolkata,Gujarat,323057,India,Wellsite geologist,393544,Married,10th,877,176736.26,yes,no,no,VERIFIED,SAVINGS,2025-02-14,2026-02-14
IND003991,7497451962,Neha,Desai,neha.desai32@gmail.com,+917919908192,8521 9099 1172,GKJSD6924W,1970-08-20,"H.No. 30, Kata Nagar",Hyderabad,Rajasthan,437892,India,Interpreter,1245625,Divorced,10th,689,216774.88,no,yes,no,PENDING,SAVINGS,2018-03-01,2026-02-02
IND003992,9133187632,Sanjay,Nair,sanjay.nair486@gmail.com,+918964586588,4925 4495 1096,MMLLN3980C,1970-03-22,"34/79, Sankar Street",Mumbai,Karnataka,498940,India,Farm manager,1103716,Married,Post Graduate,592,365141.67,yes,yes,yes,VERIFIED,SALARY,2016-12-18,2026-02-06
IND003993,6784924584,Pooja,Nair,pooja.nair27@gmail.com,+917176403686,1600 8613 2142,DNXSC8395I,1976-10-25,"H.No. 53, Arya Zila",Hyderabad,Delhi,688037,India,Retail manager,3980734,Widowed,10th,878,688853.43,no,no,yes,VERIFIED,CURRENT,2017-09-12,2026-01-27
IND003994,4489150214,Rajesh,Agarwal,rajesh.agarwal121@gmail.com,+917212846561,5160 8276 6974,PLGCZ6119U,1962-03-21,"H.No. 37
Reddy Circle",Kolkata,Telangana,111338,India,Music tutor,963317,Widowed,10th,605,-8014.35,no,yes,no,VERIFIED,CURRENT,2018-12-29,2026-02-04
IND003995,3345606000,Pooja,Nair,pooja.nair944@gmail.com,+919214241771,9000 6573 9217,ULZKD3194X,1959-02-16,"14/606, Shan Marg",Bangalore,Karnataka,854646,India,Therapeutic radiographer,2535530,Divorced,Professional,692,932011.17,no,yes,yes,VERIFIED,CURRENT,2022-10-04,2026-01-26
IND003996,8380936890,Pooja,Reddy,pooja.reddy610@gmail.com,+917029021770,4255 7194 4993,MMFBL8377X,1994-07-02,"96, Shere Ganj",Chennai,Maharashtra,954977,India,Product designer,2536977,Married,Post Graduate,829,424512.88,no,yes,yes,VERIFIED,CURRENT,2021-05-27,2026-02-19
IND003997,2632592603,Anil,Joshi,anil.joshi203@gmail.com,+917441494177,7315 9229 9814,URDGT1767Z,1952-02-10,"H.No. 879, Hans Nagar",Delhi,Delhi,819093,India,Lexicographer,4018390,Divorced,Graduate,766,352706.59,no,yes,yes,VERIFIED,CURRENT,2016-04-15,2026-02-10
IND003998,4249693732,Kavita,Patel,kavita.patel516@gmail.com,+917300828652,4754 5033 3858,JDEKJ7961A,1950-05-31,"15
Agrawal",Bangalore,Delhi,858722,India,"Civil engineer, consulting",2033927,Married,Graduate,824,743306.06,yes,no,yes,VERIFIED,SALARY,2017-12-18,2026-01-28
IND003999,8825181215,Arjun,Iyer,arjun.iyer485@gmail.com,+918238104004,7767 8407 2359,SWWIY9138C,1966-10-22,"316, Acharya Nagar",Ahmedabad,Karnataka,483919,India,Forest/woodland manager,649914,Married,Post Graduate,580,789591.99,yes,yes,yes,PENDING,SALARY,2017-01-12,2026-01-30
IND004000,6707920714,Anjali,Singh,anjali.singh430@gmail.com,+917743667361,5931 1647 7476,DMVGX4015W,2007-02-02,"898
Subramanian Marg",Ahmedabad,Uttar Pradesh,316409,India,Sales promotion account executive,3769890,Widowed,Post Graduate,738,670070.14,no,yes,no,VERIFIED,SAVINGS,2019-12-30,2026-01-27
IND004001,4154814918,Pooja,Nair,pooja.nair569@gmail.com,+919605438920,2644 8115 3597,CLETZ4872Q,1952-10-25,"H.No. 861, Shenoy Road",Delhi,Karnataka,336050,India,Warehouse manager,1143665,Divorced,10th,552,252577.04,no,no,yes,VERIFIED,CURRENT,2025-06-17,2026-02-04
IND004002,9086209622,Priya,Kumar,priya.kumar440@gmail.com,+918926298858,2217 6259 7020,VLMKA5270V,1954-09-25,"H.No. 796
Ranganathan Marg",Bangalore,West Bengal,563555,India,Trade union research officer,3519440,Divorced,Graduate,568,312097.68,no,yes,no,PENDING,SAVINGS,2023-11-02,2026-02-14
IND004003,9402188834,Sneha,Verma,sneha.verma314@gmail.com,+919383920693,4969 1023 3077,SAPNP2320W,2004-09-08,"001
Basak Road",Chennai,Tamil Nadu,830641,India,Health physicist,3969658,Married,12th,715,61729.44,yes,yes,yes,VERIFIED,SALARY,2020-09-21,2026-01-27
IND004004,3295812461,Arjun,Reddy,arjun.reddy609@gmail.com,+918371020955,3953 8268 8537,DCHCL2997X,1962-08-27,"H.No. 737
Dasgupta Street",Pune,Rajasthan,555147,India,"Social research officer, government",4345840,Married,12th,732,328122.34,yes,no,yes,VERIFIED,CURRENT,2023-05-03,2026-01-24
IND004005,6249344196,Anjali,Mehta,anjali.mehta82@gmail.com,+919858689977,5661 1722 4654,QBTYW8772Z,1994-01-10,"52/85
Sathe",Bangalore,Uttar Pradesh,585456,India,Tourism officer,4581900,Divorced,10th,886,264546.03,no,yes,no,VERIFIED,SALARY,2020-10-13,2026-02-12
IND004006,8744226184,Sneha,Joshi,sneha.joshi257@gmail.com,+919760880914,8575 1345 9330,NHNOS5164G,1967-03-01,"63/798
Rajagopalan Street",Kolkata,Telangana,691483,India,Event organiser,2992813,Divorced,Post Graduate,690,105987.78,yes,yes,no,VERIFIED,SALARY,2016-08-16,2026-02-06
IND004007,5018194711,Deepika,Sharma,deepika.sharma475@gmail.com,+917769230973,3249 6932 9448,BGXSW9034E,1966-07-14,"97
Rege",Jaipur,Rajasthan,626145,India,Social researcher,1225107,Widowed,12th,659,666257.85,no,no,no,VERIFIED,CURRENT,2019-09-10,2026-02-08
IND004008,1151673873,Anjali,Iyer,anjali.iyer210@gmail.com,+918659043380,8013 3189 3452,BZNWX4471G,1975-04-29,"H.No. 741
Gour Nagar",Jaipur,West Bengal,936773,India,Theatre director,541366,Widowed,Post Graduate,568,142369.39,no,no,no,VERIFIED,CURRENT,2019-11-08,2026-02-19
IND004009,8410431275,Sanjay,Kumar,sanjay.kumar595@gmail.com,+919408397277,1419 6234 5037,BURVV2408N,1963-09-09,"H.No. 04, Mane Ganj",Pune,Gujarat,599895,India,Banker,4892715,Widowed,12th,657,-25583.16,no,no,no,VERIFIED,SAVINGS,2020-02-27,2026-02-06
